# tag pevalue tag_id
NVCR 1854.550000 6934
NVDA 76.900000 6937
NVEC 28.870000 6940
NVEE 52.790000 6941
NVMI 54.470000 6946
NVO 27.310000 6947
NVR 19.730000 6949
NVS 25.400000 6951
NVST 64.180000 6953
NVZMY 45.260000 6957
NWBI 16.660000 6959
NWE 19.200000 6960
NWFL 11.550000 6962
NWL 20.490000 6967
NWLI 5.536000 6968
NWN 18.300000 6969
NWPP 10.360000 6972
NWPX 15.150000 6973
NWYF 10.440000 6976
NX 18.750000 6977
NXGN 109.470000 6979
NXGPY 38.570000 6980
NXPI 142.850000 6981
NXST 8.167000 6983
NYCB 10.690000 6990
NYMT 5.650000 6991
NYT 66.910000 6993
O 70.520000 6995
OBAS 9.200000 7000
OBCI 11.870000 7001
OBNK 16.980000 7005
OC 15.520000 7007
OCBI 10.380000 7010
OCFC 17.410000 7015
OCG 36.770000 7017
OCLDY 74.500000 7020
OCSL 2.797000 7023
ODC 14.000000 7028
ODFL 42.340000 7030
OEC 51.900000 7033
OESX 58.270000 7037
OEZVY 46.110000 7038
OFED 35.650000 7039
OFG 12.890000 7040
OFLX 68.170000 7042
OFS 3.158000 7043
OGE 18.650000 7045
OGS 19.820000 7048
OHI 36.990000 7052
OI 29.730000 7055
OIIM 21.590000 7060
OKE 20.360000 7066
OLED 70.080000 7073
OLLI 23.550000 7075
OMAB 90.760000 7081
OMC 18.240000 7082
OMCL 180.520000 7083
OMF 7.011000 7087
OMI.L 28.850000 7088
OMI 28.850000 7089
OMP 8.236000 7091
OMRNY 45.240000 7093
OMVKY 7.551000 7096
ON 50.900000 7099
ONB 10.890000 7100
ONEW 9.598000 7108
ONTO 59.810000 7111
OPBK 10.690000 7118
OPCH 366.800000 7119
OPHLY 16.140000 7125
OPK 20.110000 7126
OPOF 16.970000 7128
OPRA 6.948000 7129
OPXS 25.000000 7137
OPY 4.304000 7138
OR.PA 79.260000 7140
ORA 48.630000 7141
ORA.PA 48.630000 7142
ORAN 6.360000 7143
ORC 5.112000 7147
ORCC 6.486000 7148
ORCL 18.840000 7150
ORGO 49.530000 7153
ORI 4.698000 7155
ORINY 24.370000 7157
ORKLY 21.170000 7159
ORLY 20.090000 7160
ORN 9.803000 7163
ORRF 8.825000 7168
OSBC 10.500000 7174
OSBK 9.162000 7175
OSIS 28.340000 7180
OSK 25.870000 7181
OSN 2.739000 7183
OSS 94.350000 7186
OSTK 44.260000 7187
OTCM 25.340000 7194
OTGLY 15.780000 7195
OTIS 32.370000 7197
OTSKY 15.700000 7203
OTTR 19.420000 7204
OUKPY 54.350000 7207
OVBC 8.779000 7210
OVCHY 13.050000 7211
OVID 2.767000 7212
OVLY 10.050000 7213
OXBR 41.910000 7217
OXSQ 2.376000 7221
OZK 12.940000 7224
PAA 15.950000 7226
PAAS 28.750000 7227
PAC 93.640000 7230
PAC.L 93.640000 7231
PACW 15.470000 7236
PAE 16.240000 7239
PAG 10.210000 7241
PAG.L 10.210000 7242
PAGP 25.370000 7244
PAGS 63.660000 7245
PAHC 26.590000 7247
PALT 6.800000 7252
PANDY 32.000000 7254
PANL 7.500000 7255
PATI 27.550000 7264
PATK 16.080000 7265
PAX 37.330000 7267
PAYC 132.370000 7270
PAYX 34.640000 7273
PB 13.130000 7274
PBCT 13.800000 7279
PBFS 48.840000 7282
PBH 15.340000 7283
PBHC 12.030000 7284
PBIP 14.600000 7286
PBR 6.092000 7291
PBSFY 14.180000 7294
PBSV 15.900000 7295
PCAR 22.550000 7300
PCB 11.720000 7301
PCRFY 15.910000 7308
PCRX 18.270000 7309
PCSB 22.980000 7310
PCTI 34.680000 7313
PCTY 150.290000 7315
PCYG 39.930000 7317
PCYO 17.870000 7318
PDEX 22.190000 7325
PDLB 30.430000 7329
PDRDY 148.780000 7332
PEAK 65.450000 7335
PEBK 11.010000 7339
PEBO 12.590000 7340
PEG 14.930000 7342
PEP 27.400000 7349
PERI 42.410000 7351
PESI 145.000000 7352
PETS 18.890000 7354
PETS.L 18.890000 7355
PEYE 27500.000000 7358
PFBC 13.660000 7359
PFBI 11.730000 7360
PFBX 165.000000 7361
PFC.L 8.997000 7362
PFC 8.997000 7363
PFE 19.760000 7366
PFG.L 11.120000 7367
PFG 11.120000 7368
PFHD 18.120000 7370
PFHO 15.860000 7371
PFIS 9.360000 7374
PFLC 9.197000 7375
PFLT 7.349000 7376
PFS 14.430000 7381
PFSI 2.778000 7382
PFX 10.680000 7385
PG 24.830000 7386
PGC 16.860000 7387
PGNY 112.350000 7397
PGR 9.016000 7399
PGR.L 9.016000 7400
PGTI 34.030000 7402
PH 26.250000 7404
PHAR.L 22.720000 7406
PHI 12.110000 7419
PHI.L 12.110000 7420
PHM 10.360000 7424
PHM 10.360000 7425
PHM.L 10.360000 7426
PHPPY 18.950000 7431
PIAC 16.670000 7440
PII 32.000000 7444
PINC 17.740000 7447
PIPR 19.490000 7451
PJT 23.670000 7455
PKBK 8.398000 7457
PKE 61.680000 7460
PKG 29.150000 7461
PKI 15.190000 7462
PKKW 12.200000 7465
PKX 18.830000 7467
PLAB 23.750000 7468
PLBC 10.180000 7473
PLCE 73.800000 7475
PLD 65.470000 7476
PLMR 173.810000 7482
PLPC 11.140000 7486
PLTK 63.090000 7491
PLUS 17.010000 7496
PLUS.L 17.010000 7497
PLXS 19.340000 7500
PM 17.370000 7503
PMBC 14.440000 7504
PMHG 11.050000 7510
PMT 2.841000 7512
PMTS 13.660000 7513
PNC 10.170000 7518
PNFP 17.220000 7520
PNGAY 9.200000 7521
PNM 19.340000 7524
PNNT 3.325000 7526
PNR 27.920000 7528
PNTG 74.500000 7531
PNW 17.160000 7533
POAHY 8.022000 7534
PODD 2074.380000 7536
POOL 40.950000 7544
POR 25.500000 7545
POST 27.180000 7549
POST 27.180000 7550
POWI 52.690000 7553
POWL 68.720000 7554
PPBI 63.850000 7556
PPBN 11.980000 7557
PPC.L 44.520000 7559
PPC 44.520000 7560
PPD 87.020000 7561
PPG 35.870000 7562
PPRUY 45.160000 7569
PPSI 132.670000 7571
PRAA 9.495000 7576
PRAH 52.270000 7577
PRDO 6.887000 7583
PRFT 67.540000 7589
PRG 12.060000 7591
PRGS 26.060000 7593
PRI 15.750000 7594
PRIM 13.470000 7595
PRIM.L 13.470000 7596
PRK 13.960000 7599
PRKA 9.427000 7600
PRLB 59.200000 7601
PROS 11.330000 7608
PROV 22.310000 7610
PRPL 2852.000000 7615
PRTC.L 558.600000 7623
PRTH 18.450000 7625
PRU.L 16.230000 7629
PRU 16.230000 7630
PRYMY 33.370000 7637
PSA 42.160000 7638
PSB 38.450000 7642
PSBQ 8.763000 7643
PSEC 3.657000 7645
PSMMY 17.760000 7653
PSMT 30.660000 7654
PSN 42.590000 7655
PSN.L 42.590000 7656
PSO 21.790000 7658
PSXP 18.470000 7672
PTC 71.730000 7675
PTMN 1.698000 7683
PTNR 226.630000 7685
PTON 132.900000 7687
PTR 8.070000 7688
PTRS 32.170000 7690
PTSI 10.750000 7691
PTVCA 8.401000 7692
PTVCB 8.412000 7693
PUBGY 24.240000 7699
PUBM 55.190000 7700
PUK 26.170000 7703
PUMSY 89.240000 7707
PUODY 16.640000 7708
PURE 28.360000 7710
PVBC 20.100000 7717
PWOD 11.640000 7723
PWR 27.720000 7724
PYPL 59.230000 7733
PYR 24.860000 7735
PZN 15.470000 7740
PZZA 48.680000 7741
QADA 111.430000 7742
QADB 74.480000 7743
QCOM 19.300000 7748
QCRH 11.360000 7749
QD 3.946000 7750
QDEL 5.430000 7751
QFIN 8.496000 7766
QGEN 25.710000 7768
QH 73.590000 7769
QIWI 5.530000 7771
QLI 32.540000 7774
QLYS 53.710000 7776
QNBC 7.495000 7780
QNST 45.280000 7781
QNTO 9.709000 7782
QRHC 34.690000 7787
QRTEA 4.009000 7788
QRTEA 4.009000 7789
QRVO 28.770000 7790
QSR 41.010000 7792
R 119.150000 7808
RACE 50.820000 7816
RADA 57.280000 7818
RAIFY 8.723000 7821
RAND.AS 5.761000 7825
RAND 5.761000 7826
RANJY 29.690000 7827
RAVE 42.970000 7832
RAVN 65.870000 7833
RBB 12.510000 7835
RBBN 15.500000 7836
RBC 27.780000 7837
RBCAA 11.700000 7838
RBCN 88.920000 7839
RBGLY 44.240000 7841
RBKB 14.190000 7844
RBNC 11.270000 7846
RBSFY 14.960000 7849
RC 6.825000 7852
RCI 21.680000 7860
RCII 17.710000 7861
RCKY 17.620000 7863
RCRUY 68.660000 7872
RDEIY 14.580000 7875
RDN 11.970000 7882
RDNT 132.350000 7883
RDSMY 52.710000 7890
RDWR 126.960000 7896
RDY 46.190000 7898
RE.L 12.400000 7899
RE 12.400000 7900
RE.PA 12.400000 7901
RE.B.L 12.400000 7902
REG 73.620000 7916
REGI 32.480000 7917
REGN 14.220000 7918
RELX 32.200000 7924
REX 177.830000 7944
REXR 92.050000 7945
REYN 15.460000 7946
REZI 39.870000 7947
RF.PA 15.500000 7949
RF 15.500000 7950
RFP 14.540000 7953
RGA 13.170000 7955
RGCO 18.020000 7957
RGEN 125.940000 7958
RGLD 30.110000 7960
RGLXY 15.690000 7962
RGP.L 76.740000 7964
RGP 76.740000 7965
RGR 12.370000 7966
RH 67.550000 7968
RHHBY 19.850000 7970
RHI 30.620000 7971
RICK 92.260000 7981
RILY 3.649000 7989
RIO 14.580000 7990
RIO.L 14.580000 7991
RJF 17.750000 7997
RKAGY 137.810000 7998
RKT.L 3.986000 8002
RKT 3.986000 8003
RLGT 24.030000 8009
RLGY 15.400000 8010
RLI 16.460000 8011
RM.L 8.852000 8015
RM 8.852000 8016
RMAX 68.650000 8018
RMBI 17.190000 8019
RMD 65.770000 8023
RMR 23.150000 8034
RMYHY 66.880000 8039
RNDB 4.602000 8042
RNECY 39.950000 8043
RNMBY 136.760000 8051
RNR 13.470000 8054
RNST 17.900000 8055
ROAD 46.680000 8059
ROCK 40.130000 8064
ROCK.L 40.130000 8065
ROG 51.750000 8068
ROG.SW 51.750000 8069
ROHCY 44.630000 8070
ROK 19.420000 8071
ROKU 450.270000 8072
ROL 53.830000 8073
ROLL.L 54.690000 8074
ROLL 54.690000 8075
ROP 47.720000 8078
ROST 51.800000 8083
ROSYY 12.920000 8084
RPM 26.720000 8090
RPRX 29.900000 8091
RRBI 13.620000 8095
RRD 4.217000 8097
RS 18.930000 8103
RSG 34.230000 8107
RSG.L 34.230000 8108
RSKIA 9.771000 8111
RSNAY 25.750000 8112
RSTAY 78.820000 8116
RTMVY 52.770000 8119
RTOKY 53.010000 8122
RUSHA 19.780000 8138
RUSHB 17.940000 8139
RVLV 53.830000 8143
RVP 6.939000 8146
RVRF 9.120000 8149
RVSB 14.930000 8150
RWEOY 19.220000 8154
RWT 3.456000 8158
RXN 36.740000 8163
RY 17.080000 8167
RYFL 10.030000 8173
RYHTY 16.430000 8174
RYKKY 27.930000 8176
RYN 254.600000 8177
SABK 12.060000 8193
SACH 12.590000 8195
SAFE 62.060000 8202
SAFE.L 62.060000 8203
SAFM 21.700000 8204
SAFRY 146.230000 8205
SAFT 7.268000 8206
SAGE 5.854000 8208
SAH 10.480000 8209
SAIA 41.550000 8211
SAIC 25.240000 8212
SAL 9.192000 8217
SAL.L 9.192000 8218
SALM 40.200000 8220
SALRY 34.300000 8221
SAM 54.860000 8222
SAMG 21.810000 8225
SAND 58.070000 8230
SANM 14.990000 8231
SAP.DE 26.210000 8234
SAP 26.210000 8235
SAR 19.220000 8238
SASR 13.660000 8239
SATS 27.030000 8241
SAUHY 235.310000 8242
SAXPY 68.830000 8251
SB 72.730000 8253
SBAC 242.370000 8256
SBCF 18.350000 8262
SBFFY 16.960000 8265
SBFG 6.972000 8266
SBGSY 35.940000 8269
SBH 17.450000 8270
SBKK 12.170000 8274
SBLK 45.370000 8276
SBLUY 44.770000 8277
SBNY 22.040000 8280
SBRA 26.470000 8287
SBSI.L 12.600000 8293
SBSI 12.600000 8294
SBSNY 92.640000 8295
SBSW 7.106000 8296
SBUX 135.570000 8302
SC 7.018000 8303
SCBFY 26.340000 8306
SCCO 25.450000 8307
SCHN 27.240000 8312
SCHN.SW 27.240000 8313
SCHW 32.680000 8315
SCI 14.030000 8316
SCIA 6.398000 8317
SCL 22.410000 8322
SCM 3.718000 8325
SCMWY 15.240000 8327
SCPL 19.380000 8339
SCRYY 21.720000 8346
SCS.L 65.770000 8347
SCS 65.770000 8348
SCU 10.750000 8355
SCVL 12.790000 8356
SCVPY 11.950000 8357
SCZC 9.859000 8365
SDH 5.390000 8372
SDVKY 28.810000 8387
SEB 7.539000 8398
SEDG 107.060000 8404
SEE 18.220000 8407
SEIC 19.950000 8416
SEKEY 155.110000 8418
SEM 16.980000 8421
SEM 16.980000 8422
SENEA 3.216000 8429
SENEB 3.268000 8430
SEOAY 19.450000 8435
SF 14.280000 8447
SFBC 11.020000 8450
SFBS 20.190000 8453
SFDL 11.810000 8454
SFM 11.270000 8460
SFNC 13.560000 8461
SFST 16.240000 8470
SFTBY 10.260000 8472
SGBLY 20.210000 8485
SGC.L 8.262000 8489
SGC 8.262000 8490
SGEN 43.030000 8493
SGH 74.060000 8496
SGIOY 14.660000 8498
SGPYY 34.850000 8517
SGRP 8.535000 8520
SGSOY 45.010000 8526
SGU 5.907000 8528
SHBI 12.640000 8535
SHCAY 70.870000 8537
SHECY 27.420000 8538
SHEN 15.160000 8540
SHG.L 6.536000 8541
SHG 6.536000 8542
SHI 24.100000 8543
SHI.L 24.100000 8544
SHLS 248.400000 8547
SHLX 11.280000 8548
SHMUY 8.708000 8549
SHOO 165.600000 8553
SHOP 97.400000 8554
SHW 36.770000 8563
SHYF 38.590000 8567
SHZHY 52.990000 8569
SHZUY 12.180000 8570
SI 66.310000 8571
SID 6.143000 8574
SIEB 29.570000 8576
SIEGY 18.940000 8577
SIETY 35.360000 8579
SIF 7.669000 8580
SIFY 26.840000 8581
SIGA 8.704000 8584
SIGI 13.440000 8586
SILC 42.690000 8591
SIM 23.140000 8594
SIMO 26.250000 8596
SITE 51.820000 8604
SIVB 19.220000 8607
SJ 6.575000 8612
SJI 14.570000 8614
SJM 15.870000 8616
SJR 27.790000 8623
SJW 29.980000 8624
SKBSY 10.150000 8627
SKFRY 22.160000 8628
SKHHY 18.990000 8630
SKHSY 12.400000 8631
SKLKY 14.170000 8633
SKM 16.740000 8636
SKSUY 23.030000 8637
SKX 50.530000 8640
SKY 33.990000 8641
SLAB 262.620000 8648
SLCT 18.530000 8654
SLF 17.600000 8657
SLG 24.320000 8658
SLGN 14.480000 8662
SLM 6.532000 8666
SLP 97.740000 8674
SLP.L 97.740000 8675
SLQT 22.330000 8677
SLRC 7.006000 8679
SMBC 9.955000 8690
SMBK 11.720000 8691
SMCAY 40.560000 8692
SMCI 20.440000 8693
SMDM 8.625000 8694
SMED 23.480000 8697
SMFG 35.070000 8698
SMFKY 20.560000 8699
SMG 22.930000 8700
SMGZY 27.130000 8702
SMID 16.590000 8708
SMLR 54.730000 8714
SMMF 8.303000 8715
SMMNY 32.010000 8716
SMMYY 23.640000 8718
SMNNY 30.750000 8719
SMP 14.710000 8720
SMP.L 14.710000 8721
SMPL 48.630000 8722
SMPNY 15.670000 8723
SMTC 69.230000 8733
SMTOY 51.840000 8735
SMTS 21.120000 8736
SNA 20.450000 8742
SNBR 18.460000 8747
SNCY 117.750000 8749
SND 2.942000 8750
SNDR 19.590000 8752
SNEX 7.141000 8755
SNFCA 2.589000 8756
SNMCY 21.640000 8763
SNN.L 42.500000 8764
SNN 42.500000 8765
SNP 6.169000 8770
SNPHY 23.210000 8771
SNPS 49.390000 8773
SNV 14.980000 8777
SNX 13.280000 8781
SNY 11.080000 8782
SO.PA 20.040000 8783
SO 20.040000 8784
SOBKY 13.930000 8787
SOFO 22.590000 8790
SOHVY 12.380000 8794
SOL 121.640000 8799
SOL 121.640000 8800
SOMLY 24.340000 8808
SON 34.450000 8809
SONO 47.440000 8813
SONVY 34.970000 8814
SONY 11.250000 8815
SOTGY 38.930000 8821
SOTK 52.500000 8822
SPB 12.810000 8833
SPFI 8.034000 8848
SPG 36.400000 8850
SPGI 37.350000 8851
SPH 8.546000 8854
SPKE 17.030000 8861
SPNS 41.610000 8866
SPNT 2.317000 8867
SPRS 7.528000 8882
SPSC 73.910000 8885
SPTN 9.927000 8890
SPWH 8.726000 8891
SPWR 10.880000 8892
SPXC 28.470000 8894
SQ 313.410000 8909
SQM 61.270000 8914
SQNNY 31.950000 8915
SR 24.880000 8921
SRC 157.530000 8925
SRCE 13.630000 8926
SRDX 102.020000 8930
SRE.L 10.330000 8931
SRE 10.330000 8932
SREDY 9.146000 8933
SRGHY 28.440000 8939
SRL 578.010000 8941
SRTTY 36.050000 8957
SSB 33.510000 8961
SSBI 8.656000 8962
SSD 24.420000 8964
SSEZY 7.410000 8967
SSMXY 73.130000 8976
SSNC 28.090000 8977
SSNT 37.440000 8978
SSP 6.486000 8980
SSSS 1.462000 8986
SSTI 370.090000 8988
SSTK 34.380000 8989
SSY 12.430000 8992
ST 44.680000 8994
STAA 663.770000 8996
STAG 34.670000 8999
STBA 33.750000 9004
STBFY 24.430000 9005
STBI 6.963000 9006
STC 7.659000 9007
STE 41.400000 9010
STFC 6.450000 9014
STL 17.080000 9023
STLA 120.540000 9024
STLD 16.650000 9025
STM.DE 27.060000 9027
STM 27.060000 9028
STMP 18.530000 9031
STND 19.080000 9032
STNE 117.450000 9033
STOR 43.540000 9038
STRA 26.530000 9042
STRL 12.780000 9044
STRNY 29.370000 9046
STRT 21.730000 9050
STT 14.330000 9055
STWD 14.430000 9059
STWRY 32.850000 9062
STX 23.880000 9064
STX.L 23.880000 9065
STXB 10.730000 9066
STZ 23.550000 9068
SU.PA 506.580000 9070
SU 506.580000 9071
SUHJY 16.200000 9080
SUI 96.220000 9081
SUM 24.870000 9087
SUMR 75.820000 9091
SUN.SW 7.050000 9092
SUNS 6.034000 9093
SUOPY 28.660000 9096
SUPN 14.420000 9101
SUPV 9.517000 9104
SURF 25.110000 9108
SUTNY 10.360000 9115
SVA 6.883000 9122
SVBI 15.350000 9124
SVNDY 23.190000 9134
SVNLY 12.400000 9135
SVVC 1.258000 9142
SWBI 12.510000 9147
SWCH 78.620000 9150
SWDBY 9.325000 9152
SWI 34.480000 9157
SWK 22.080000 9160
SWKH 15.620000 9161
SWKS 23.510000 9162
SWM 15.610000 9164
SWMAY 23.450000 9165
SWX 13.580000 9170
SXC 39.630000 9171
SXI 50.320000 9172
SXT 30.550000 9191
SXYAY 56.930000 9193
SYANY 12.380000 9197
SYBT 17.910000 9199
SYBT.DE 17.910000 9200
SYF 13.350000 9204
SYIEY 52.400000 9205
SYK 69.180000 9206
SYKE 24.800000 9207
SYNA 31.820000 9210
SYNH 46.760000 9212
SYPR 329.000000 9215
SYTE 2.536000 9220
SYX 18.260000 9221
SZKMY 17.300000 9225
SZLMY 14.880000 9226
TACO 25.400000 9235
TAIPY 28.500000 9238
TAIT 20.250000 9239
TAK 15.140000 9240
TATYY 15.120000 9258
TAYD 20.790000 9262
TBBA 4.398000 9264
TBBK 15.150000 9265
TBI 60.290000 9268
TBK 20.830000 9270
TBLMY 19.640000 9271
TBNK 12.500000 9273
TBTC 15.680000 9276
TCBI 24.430000 9281
TCBK 17.370000 9282
TCCPY 22.920000 9284
TCEHY 32.530000 9286
TCF 25.540000 9288
TCFC 10.620000 9289
TCI 14.140000 9290
TCNB 8.314000 9294
TCNNF 58.400000 9295
TCPC 4.866000 9298
TCS 11.690000 9300
TCS 11.690000 9301
TCX 166.170000 9303
TD 14.540000 9304
TDC 478.700000 9306
TDG 240.310000 9308
TDHOY 5.546000 9309
TDS 14.130000 9311
TDY 39.310000 9314
TECH 90.360000 9319
TEF 12.420000 9326
TEF 12.420000 9327
TEL 42.140000 9332
TELNY 18.370000 9335
TER 30.080000 9345
TEX 68.010000 9356
TEZNY 16.870000 9357
TFC 18.500000 9359
TFSL 69.250000 9364
TFX 68.280000 9366
TGH 12.440000 9369
TGLS 19.970000 9373
TGNA 8.394000 9374
TGOPY 6.648000 9376
TGOSY 15.360000 9377
TGP 7.481000 9378
TGP.L 7.481000 9379
TGRF 15.730000 9381
TGS 17.500000 9382
TGT 18.510000 9384
THC 17.940000 9388
THCB 276.920000 9390
THDDY 22.210000 9391
THFF 11.370000 9392
THG.L 10.660000 9393
THG 10.660000 9394
THLLY 38.230000 9396
THO 17.570000 9399
THR 435.750000 9400
THR.L 435.750000 9401
THRM 29.970000 9405
THRY 5.604000 9407
THS 60.140000 9408
THUPY 31.910000 9409
THYCY 6.517000 9411
TIG 9.477000 9415
TIGR 89.370000 9417
TIKK 4.467000 9419
TILE 25.940000 9421
TIMB 12.520000 9424
TINLY 16.200000 9425
TIPT 6.488000 9431
TIRX 125.180000 9433
TISCY 7.045000 9434
TITN 36.090000 9437
TIXT 132.510000 9439
TJX 54.470000 9440
TKAMY 0.594400 9445
TKC 6.676000 9448
TKGBY 5.172000 9450
TKGSY 16.640000 9451
TKOMY 24.130000 9454
TKR 21.360000 9455
TKYMY 7.443000 9457
TLGHY 12.580000 9464
TLK 15.820000 9467
TLPFY 59.200000 9471
TLTZY 11.410000 9478
TM 11.020000 9483
TME 50.110000 9491
TMHC 10.430000 9492
TMICY 28.060000 9493
TMO.L 23.640000 9495
TMO 23.640000 9496
TMP 12.680000 9498
TMRAY 81.620000 9501
TMSNY 58.910000 9503
TMUS 58.210000 9507
TNC 28.530000 9511
TNET 18.020000 9513
TNET 18.020000 9514
TOELY 34.060000 9520
TOFB 29.080000 9521
TOL 15.460000 9525
TOPPY 7.657000 9531
TOSYY 28.930000 9534
TOTDY 55.870000 9536
TOWN 12.320000 9538
TOWN.L 12.320000 9539
TPB 20.460000 9541
TPC 7.407000 9542
TPCO 10.790000 9543
TPDKY 14.070000 9545
TPH 9.459000 9550
TPHS 19.100000 9551
TPL 66.810000 9554
TPR 37.410000 9558
TPVG 9.118000 9564
TPX.L 19.520000 9565
TPX 19.520000 9566
TR 36.990000 9568
TRCK 5.957000 9575
TREAY 19.070000 9582
TREC 13.210000 9584
TREX 62.240000 9591
TREX.L 62.240000 9592
TRGP 45.190000 9594
TRI.L 8.171000 9595
TRI.PA 8.171000 9596
TRI 8.171000 9597
TRIL 46.880000 9600
TRMB 44.450000 9606
TRMK 11.180000 9607
TRNO 52.580000 9613
TRNS 51.300000 9614
TROW 16.240000 9616
TROX 3.568000 9617
TRP 29.240000 9618
TRQ 5.920000 9619
TRST.L 14.180000 9623
TRST 14.180000 9624
TRT 35.990000 9626
TRTN 10.580000 9628
TRU.L 51.440000 9629
TRU 51.440000 9630
TRUE 7.577000 9631
TRUMY 40.580000 9632
TRV 14.470000 9635
TS 103.890000 9642
TSBK 9.028000 9644
TSC 17.960000 9645
TSCDY 3.674000 9646
TSCO.L 25.170000 9647
TSCO 25.170000 9648
TSE 22.320000 9649
TSEM 31.940000 9650
TSGTY 38.280000 9652
TSLA 625.220000 9659
TSLA 625.220000 9660
TSLX 5.340000 9663
TSM 32.950000 9664
TSN 13.430000 9665
TSRYY 54.200000 9670
TSUKY 15.570000 9673
TT 40.430000 9674
TTC 32.580000 9675
TTCF 23.390000 9676
TTD 121.020000 9677
TTDKY 29.860000 9678
TTEC 34.750000 9679
TTEK 34.730000 9680
TTGT 119.170000 9682
TTI 7.660000 9683
TTI.DE 7.660000 9684
TTMI 8.860000 9687
TTNDY 43.440000 9688
TTSH 52.000000 9692
TTWO 36.530000 9693
TU 32.380000 9694
TUP 7.988000 9701
TV 20.270000 9706
TW 87.270000 9712
TW..L 87.270000 9713
TWNK 23.060000 9724
TWO 5.287000 9726
TX 5.186000 9734
TXN 28.760000 9737
TXRH 89.120000 9739
TXT 36.420000 9740
TYFG 5.345000 9742
TYIDY 22.770000 9744
TYL 91.420000 9745
TYOYY 35.910000 9749
UA 73.310000 9755
UAA 86.850000 9756
UBA 92.690000 9761
UBAB 7.896000 9762
UBCP 10.400000 9763
UBEOY 13.960000 9764
UBFO 19.320000 9766
UBNC 20.830000 9768
UBOH 6.292000 9769
UBP 76.570000 9770
UBS 8.994000 9773
UBSI 14.820000 9776
UCBI 14.910000 9781
UCTT 24.920000 9784
UE 35.180000 9787
UEIC 17.880000 9790
UFPI 15.840000 9799
UFPT 30.080000 9800
UG 20.590000 9802
UGI 10.890000 9804
UGP 25.040000 9805
UHAL 18.470000 9807
UHID 8.814000 9808
UHS 13.530000 9810
UHS.L 13.530000 9811
UI 34.380000 9812
UL 24.840000 9829
UL 24.840000 9830
ULBI 30.430000 9831
ULH 11.740000 9834
ULTA 40.200000 9836
UMBF 12.200000 9838
UMC 21.230000 9839
UMH 44.190000 9840
UMICY 98.540000 9842
UMPQ 9.636000 9843
UNB 11.130000 9847
UNCRY 40.460000 9848
UNF 33.140000 9849
UNFI 10.940000 9850
UNH 23.420000 9852
UNICY 47.200000 9855
UNM 8.065000 9858
UNP 29.070000 9859
UNTN 16.590000 9860
UNTY 9.696000 9861
UNVR 73.220000 9862
UONE 25.330000 9864
UONEK 16.540000 9865
UPC 8.919000 9867
UPMMY 29.280000 9872
UPS 35.830000 9874
UPST 582.440000 9875
URBN 19.980000 9878
URI 26.320000 9882
USAK 12.730000 9892
USB 15.990000 9895
USCR 39.580000 9896
USLM 26.500000 9912
USM 15.100000 9913
USNA 17.390000 9915
USPH 46.730000 9918
USX 19.380000 9923
UTGN 2.738000 9927
UTHR 20.540000 9928
UTL.L 22.950000 9931
UTL 22.950000 9932
UTMD 29.310000 9933
UUGRY 15.680000 9938
UVE 17.850000 9941
UVSP 10.880000 9942
UVV 15.970000 9943
UWHR 4.490000 9944
UWMC 44.650000 9945
V 46.960000 9947
VABK 10.920000 9955
VALE 10.850000 9964
VALU 15.610000 9966
VBFC 6.014000 9976
VBTX 17.220000 9980
VCEL 706.250000 9985
VCISY 42.500000 9986
VCTR 10.010000 9992
VEC.L 14.960000 10008
VEC 14.960000 10009
VEDL 8.924000 10014
VEEV 115.150000 10015
VEOEY 156.550000 10026
VER 53.450000 10028
VER 53.450000 10029
VET 5.057000 10040
VFC 76.650000 10044
VFF 545.060000 10049
VGR 23.310000 10058
VHI 22.960000 10065
VIAC 9.364000 10072
VIACA 10.270000 10073
VIAV 54.780000 10075
VICI 13.900000 10077
VICR 115.490000 10078
VIDE 6.701000 10080
VINP 19.080000 10092
VIOT 19.270000 10093
VIPS 16.060000 10095
VIRT 5.778000 10099
VITL 84.400000 10107
VIV.PA 16.890000 10108
VIV 16.890000 10109
VIVHY 25.440000 10111
VIVO 10.380000 10112
VLGEA 12.430000 10124
VLVLY 19.560000 10133
VLY 14.180000 10135
VMC 35.670000 10138
VMD 11.000000 10139
VMI 34.690000 10140
VMW 31.830000 10145
VNDA 31.590000 10148
VNRFY 14.270000 10156
VOC 27.450000 10161
VOC 27.450000 10162
VOD 641.970000 10163
VOD.L 641.970000 10164
VONOY 9.259000 10173
VOXX 13.930000 10181
VOYA 8.554000 10182
VPG 35.820000 10186
VRA 45.920000 10188
VRSK 40.190000 10206
VRSN 39.840000 10207
VRT 73.000000 10208
VRTS 18.650000 10209
VRTV 18.280000 10210
VRTX 19.870000 10211
VSAT 1423.560000 10212
VSH 20.930000 10214
VSTO 9.796000 10219
VTKLY 11.190000 10227
VTOL 35.430000 10230
VTRU 30.520000 10233
VTSI 17.690000 10234
VVV 18.130000 10258
VWAGY 13.500000 10260
VWAPY 10.240000 10261
VWDRY 39.210000 10263
VWTR 16.280000 10270
VYGR 4.136000 10273
VZ 12.390000 10276
W 66.640000 10282
WAB 37.960000 10285
WABC 20.240000 10286
WACMY 13.120000 10289
WAFD 16.840000 10291
WAL 16.340000 10294
WASH 12.190000 10298
WAT 32.650000 10299
WAYN 8.705000 10301
WB 37.380000 10302
WBBW 8.590000 10304
