# tag pbvalue tag_id
FSR 3.747000 3855
FSRV 2.052000 3857
FSRX 1.307000 3858
FSS 3.563000 3859
FST 2.178000 3861
FSTR 1.094000 3863
FSTX 4.174000 3864
FSUGY 3.556000 3865
FSV.L 10.330000 3866
FTCV 1.615000 3873
FTEK.L 1.327000 3876
FTEK 1.327000 3877
FTFT 5.116000 3878
FTHM 16.790000 3880
FTI 1.069000 3881
FTI.PA 1.069000 3882
FTIV 1.813000 3883
FTK 4.019000 3884
FTLF 2.967000 3885
FTNT 36.020000 3890
FTOC 1.441000 3891
FTS 1.571000 3893
FTSI 1.401000 3894
FTV 2.716000 3896
FTV.L 2.716000 3897
FUBO 5.240000 3898
FUJHY 0.885300 3899
FUJIY 1.378000 3900
FUL 2.457000 3901
FUL.L 2.457000 3902
FULC 2.302000 3903
FULT 1.150000 3904
FUNC 0.947000 3907
FUPBY 3.620000 3908
FUSB 0.742100 3911
FUSE 1.414000 3913
FUSN 1.228000 3914
FUTU 16.980000 3917
FUV 4.740000 3918
FVAM 1.326000 3920
FVCB 1.250000 3921
FVE 0.911900 3923
FVIV 1.148000 3924
FVRR 20.700000 3925
FVT 1.350000 3926
FWAA 1.360000 3927
FWONA 1.446000 3928
FWONK 1.621000 3929
FWP 0.688100 3930
FWRD 4.833000 3931
FXNC 1.028000 3934
G 4.841000 3940
GABC 1.794000 3945
GAIA 2.860000 3949
GAIN 1.218000 3950
GALT 14.830000 3952
GAN 2.914000 3955
GANX 2.839000 3956
GAPA 1.343000 3957
GASNY 2.683000 3958
GASS 0.199200 3959
GATO 3.726000 3961
GATX 1.778000 3962
GBCI 2.419000 3968
GBDC 1.064000 3969
GBERY 11.680000 3971
GBIO 4.286000 3974
GBL 7.928000 3976
GBLBY 0.749600 3978
GBLI 0.653200 3979
GBNY 0.605100 3983
GBOOY 1.797000 3984
GBOX 9.492000 3985
GBR 5.315000 3986
GBRG 1.535000 3987
GBS 2.461000 3988
GBS.L 2.461000 3989
GBT 6.648000 3992
GBX 1.145000 3995
GCAC 27760.600000 3996
GCBC 1.756000 3997
GCI 1.368000 4000
GCO 1.497000 4004
GCO 1.497000 4005
GCP.L 2.795000 4006
GCP 2.795000 4007
GCTAY 3.750000 4008
GD 3.513000 4010
GDEN 7.075000 4012
GDOT 2.140000 4014
GDP 3.124000 4015
GDRX 19.670000 4017
GDRZF 2.164000 4018
GDS 3.637000 4019
GDYN 5.987000 4024
GE 3.752000 4025
GECC 0.916900 4028
GEF.L 3.054000 4031
GEF 3.054000 4032
GEG 1.234000 4034
GENC 1.141000 4037
GEO 0.665700 4042
GEOS 0.731400 4043
GERN 2.249000 4044
GES 3.677000 4045
GEVO 2.638000 4048
GFED 1.179000 4052
GFF 1.961000 4053
GFI 2.926000 4056
GFKSY 1.038000 4058
GFL 2.508000 4059
GFN 3.516000 4063
GGAL 0.583200 4068
GGB 1.816000 4069
GGG 9.264000 4070
GH 14.840000 4076
GHAC 1.331000 4077
GHC 0.864500 4078
GHG 4.706000 4080
GHL 4.151000 4082
GHLD 1.045000 4083
GHM 1.448000 4084
GHSI 0.870600 4085
GHVI 299070.000000 4087
GIB 4.262000 4091
GIFI 0.718900 4093
GIG 1.280000 4094
GIGA 4.857000 4095
GIGA 4.857000 4096
GIGM 0.601700 4097
GIII 1.226000 4098
GIIX 66433.290000 4099
GIKLY 3.037000 4100
GIL.DE 4.286000 4101
GILD 4.361000 4103
GILD.L 4.361000 4104
GILT 2.494000 4107
GIS 4.273000 4109
GIX 1.370000 4113
GJNSY 4.221000 4114
GKOS 5.850000 4115
GL 1.384000 4117
GLAD 1.426000 4118
GLAPY 2.350000 4120
GLAQ 1.289000 4121
GLBL 1.393000 4124
GLBS 1.105000 4125
GLBZ 1.040000 4126
GLDD 2.713000 4128
GLDFF 3.724000 4129
GLEO 1.261000 4136
GLG 1.053000 4137
GLGI 3.730000 4139
GLMD 1.246000 4143
GLNG 1.049000 4144
GLOB 9.548000 4146
GLOG 0.796700 4147
GLOP 0.156800 4148
GLPEY 2.495000 4149
GLPG 1.582000 4150
GLPG.AS 1.582000 4151
GLPI 4.057000 4152
GLRE.L 0.679900 4155
GLRE 0.679900 4156
GLSI 14.720000 4157
GLT 1.119000 4158
GLTO 0.809700 4161
GLW 3.332000 4167
GLYC 1.013000 4169
GM 1.794000 4170
GMAB 8.310000 4172
GMBL 3.902000 4173
GMDA 4.382000 4175
GME 41.180000 4176
GMED 4.607000 4177
GMGI 18.210000 4178
GMS 2.582000 4186
GMS.L 2.582000 4187
GMTX 2.943000 4188
GMVHY 3.332000 4189
GNAC 1.337000 4190
GNCA 72.290000 4192
GNE 2.089000 4193
GNGBY 3.682000 4195
GNHAY 2.202000 4196
GNK 0.877700 4197
GNL 1.138000 4198
GNLN 3.612000 4199
GNNDY 11.370000 4200
GNPK 1.635000 4202
GNPX 3.513000 4203
GNRC 13.470000 4204
GNRS 1.270000 4205
GNRV 1.132000 4206
GNSS 3.510000 4208
GNTX 4.355000 4209
GNTY 1.644000 4210
GNUS 3.099000 4211
GNW 0.144900 4212
GO 3.464000 4213
GOAC 1.329000 4214
GOCO 8.319000 4217
GOEV 3.191000 4219
GOFPY 7.333000 4220
GOGL 1.128000 4222
GOLD 1.792000 4225
GOLF 3.754000 4226
GOOD 3.682000 4229
GOOD.L 3.682000 4230
GOOG 7.000000 4232
GOOGL 6.884000 4233
GOOS.L 9.555000 4234
GOOS  9.555000 4235
GORO 2.239000 4236
GOSS 2.475000 4237
GOTU 7.379000 4238
GOVX 1.627000 4240
GP 9.594000 4241
GPAC 1.333000 4242
GPC 5.669000 4243
GPI 1.861000 4245
GPK 3.278000 4246
GPMT 0.826500 4247
GPN 2.137000 4248
GPRE 1.950000 4251
GPRO 8.340000 4253
GPS 5.041000 4254
GPX 1.344000 4256
GRA 14.880000 4258
GRAY 0.958600 4259
GRBK 1.759000 4260
GRC.L 2.944000 4261
GRC 2.944000 4262
GRCL 3.203000 4263
GRCY 1.340000 4264
GRFS 1.903000 4267
GRIL 4.774000 4271
GRIN 0.784200 4272
GRMN 4.786000 4275
GRNQ 6.830000 4276
GRNV 0.617400 4277
GROW 1.859000 4278
GROW.L 1.859000 4279
GRPN 21.370000 4281
GRRB 1.260000 4282
GRSV 1.394000 4283
GRTS 2.189000 4284
GRUB 4.136000 4286
GRVY 5.158000 4287
GRWG 7.119000 4288
GS 1.426000 4289
GSAH 1.425000 4293
GSAT 6.539000 4295
GSBC 1.256000 4296
GSBD 1.213000 4297
GSEV 136018.500000 4301
GSIT 1.986000 4305
GSK 4.739000 4306
GSK.L 4.739000 4307
GSL 1.085000 4309
GSM 2.716000 4311
GSPE 21.260000 4313
GSRX 1.921000 4316
GSS.L 15.860000 4317
GT 1.497000 4320
GTBIF 5.982000 4321
GTBP 14.400000 4322
GTE 1.029000 4324
GTEC 1.812000 4325
GTES 1.854000 4326
GTH 7.546000 4327
GTHX 3.811000 4328
GTIM 3.388000 4329
GTLS 3.383000 4330
GTMAY 0.150400 4332
GTMEY 2.816000 4333
GTN 1.272000 4334
GTS 0.609900 4339
GTYH 1.184000 4343
GULRY 0.505400 4344
GURE 0.243300 4345
GVA 2.070000 4347
GVDNY 10.290000 4348
GVP 3.858000 4352
GVP.L 3.858000 4353
GWAC 1.385000 4355
GWB 1.691000 4356
GWRE 4.993000 4361
GWRS 12.650000 4362
GWW 13.170000 4363
GXGX 1.444000 4364
GXYYY 4.118000 4367
GZPFY 0.840400 4372
H 2.770000 4373
HA 2.255000 4377
HAAC 46574.720000 4378
HAE 3.891000 4380
HAFC 1.109000 4381
HAIN 2.704000 4383
HAL 3.876000 4384
HALL 0.450900 4386
HALMY 10.280000 4387
HALO 87.940000 4388
HAPP 0.517200 4390
HARL 1.202000 4391
HARP 6.442000 4392
HAS.L 4.520000 4393
HAS 4.520000 4394
HASI 3.003000 4395
HAWPY 0.700000 4397
HAYN 1.476000 4399
HAYW 4.845000 4400
HBAN 1.473000 4401
HBB 4.146000 4402
HBCP 1.034000 4403
HBI 14.240000 4405
HBIA 1.302000 4406
HBIO 3.544000 4407
HBMD 1.067000 4408
HBNC 1.178000 4409
HBP 3.425000 4410
HBT 1.390000 4414
HCA 286.060000 4415
HCANF 1.208000 4417
HCAP 0.832500 4418
HCAQ 1.295000 4419
HCAT 8.984000 4421
HCBC 1.258000 4422
HCC 1.404000 4424
HCCI 2.578000 4426
HCDI 1.499000 4427
HCHC 0.800800 4430
HCI 3.102000 4431
HCIC 1.375000 4432
HCKT 3.771000 4434
HCM 9.018000 4435
HCM.L 9.018000 4436
HCMC 141.430000 4437
HCMLY 1.216000 4438
HCSG 4.547000 4439
HD 193.900000 4440
HDB 4.870000 4441
HDELY 1.110000 4443
HDSN 3.033000 4451
HE 2.001000 4452
HEAR 4.058000 4456
HEC 1.459000 4458
HEES 5.726000 4460
HEGIY 2.641000 4462
HEI 8.756000 4463
HEI.DE 8.756000 4464
HELE 4.274000 4470
HENKY 2.000000 4475
HENOY 2.311000 4476
HEOFF 2.672000 4477
HEP 5.542000 4478
HEPA 1.092000 4479
HERTF 0.805900 4482
HES 4.678000 4484
HESAY 16.010000 4485
HESM 3.467000 4486
HEXO 1.971000 4488
HFBK 0.818300 4490
HFBL 1.130000 4491
HFC 1.019000 4492
HFFG 1.237000 4495
HFWA 1.260000 4498
HGEN 78.930000 4499
HGKGY 1.199000 4500
HGSH 0.248000 4501
HGV 10.670000 4503
HHC 1.562000 4504
HHLA 1.336000 4507
HHR 43.980000 4508
HHULY 2.852000 4509
HI 2.848000 4510
HIBB 3.619000 4511
HIFS 2.020000 4514
HIG 1.352000 4515
HIGA 1.338000 4516
HIHO 1.271000 4517
HII 4.384000 4518
HIL 1.385000 4521
HIMS 9.116000 4523
HIMX 3.932000 4524
HINOY 0.972700 4525
HITID 9.488000 4527
HJLI 1.142000 4528
HKHHY 3.583000 4529
HKIB 1.332000 4530
HKMPY 3.669000 4532
HKUOY 2.093000 4534
HKXCY 12.550000 4535
HL.L 2.785000 4536
HL 2.785000 4537
HLAH 1.230000 4539
HLAN 1.312000 4540
HLG 2.992000 4545
HLI 3.654000 4546
HLIO 3.719000 4547
HLIT 2.704000 4548
HLLGY 2.715000 4550
HLNE 22.830000 4552
HLTOY 3.330000 4555
HLUYY 2.372000 4556
HLX 0.459000 4557
HLXA 1.317000 4558
HMC 0.649700 4561
HMCO 17209.520000 4565
HMHC 26.360000 4571
HMLP 1.133000 4577
HMN 0.963300 4578
HMNF 0.925700 4579
HMPT 1.127000 4580
HMST 1.374000 4585
HMTV 1.900000 4586
HMY 1.489000 4591
HNGR 20.030000 4597
HNI 3.248000 4598
HNNA 0.834500 4599
HNNMY 6.641000 4600
HNP 0.285300 4601
HNRG 0.394900 4603
HOCPY 7.488000 4607
HOFT 1.702000 4609
HOFV 2.347000 4610
HOG 3.755000 4611
HOL 1.548000 4613
HOLI 0.742200 4614
HOLX 4.274000 4616
HOMB 1.707000 4617
HOME.L 4.953000 4618
HOME 4.953000 4619
HON 8.931000 4620
HONE 1.199000 4621
HOOK 3.555000 4623
HOPE 0.929000 4624
HOTH 1.729000 4628
HP 1.009000 4632
HPE 1.311000 4633
HPGLY 3.408000 4634
HPK 1.871000 4635
HPP 1.270000 4636
HPX 1.262000 4639
HQI 6.100000 4640
HQY 4.948000 4641
HRC 4.021000 4643
HRGLY 17.350000 4645
HRI 4.245000 4646
HRI.L 4.245000 4647
HRL 3.915000 4648
HRMY 16.880000 4649
HROW 8.740000 4651
HRST 0.467800 4653
HRTG 0.542400 4654
HRTX 7.000000 4656
HRVSF 4.569000 4658
HRZN 1.484000 4659
HSAQ 1.326000 4660
HSBC 0.655400 4662
HSC 2.674000 4665
HSDT 2.629000 4668
HSIC 3.200000 4672
HSII 3.069000 4673
HSKA 4.896000 4675
HSNGY 1.683000 4677
HSON 1.476000 4678
HSQVY 3.807000 4681
HST 1.968000 4683
HSTM 2.490000 4686
HSTO 1.583000 4687
HSY 16.070000 4697
HT 0.691900 4698
HTA 1.910000 4699
HTBI 1.159000 4700
HTBK 1.214000 4701
HTBX 1.184000 4702
HTCMY 1.485000 4703
HTGC 1.484000 4705
HTGM 1.427000 4706
HTH 1.267000 4707
HTHT 10.730000 4709
HTLD 1.995000 4710
HTLF 1.074000 4711
HTPA 18150.000000 4713
HTZGQ 3.560000 4721
HUBB 4.949000 4722
HUBG 2.039000 4723
HUBS 30.080000 4724
HUDI 2.567000 4725
HUGS 1.328000 4726
HUIZ 4.710000 4727
HUM.L 3.995000 4729
HUM 3.995000 4730
HUN 1.767000 4731
HURC 0.969300 4733
HURN 2.289000 4734
HUSA 1.522000 4735
HUSN 29.030000 4736
HUYA 2.319000 4737
HVBC 1.089000 4738
HVBTF 19.130000 4739
HVRRY 1.623000 4743
HVT 3.136000 4744
HWBK 1.194000 4747
HWC 1.260000 4748
HWCC 0.967000 4749
HWDJY 6.605000 4750
HWIN 71.100000 4754
HWKN 2.671000 4756
HWM 4.272000 4757
HX 0.937300 4759
HXGBY 4.881000 4760
HXL 3.381000 4761
HY 2.192000 4763
HYAC 1.390000 4764
HYFM 11.290000 4767
HYLN 3.013000 4773
HYMC 30.220000 4774
HYPMY 2.646000 4775
HYRE 16.580000 4778
HYW 3.272000 4782
HZAC 1.352000 4783
HZNP 5.369000 4786
HZO 2.194000 4787
HZON 1.409000 4788
IAA 53.970000 4790
IAC 2.158000 4792
IACA 1.488000 4793
IACB 63.380000 4794
IAG 0.685900 4797
IAG.L 0.685900 4798
IAIC 12.840000 4799
IBA 1.029000 4806
IBAL 1.247000 4807
IBCP 1.309000 4811
IBDRY 1.988000 4815
IBEX 5.094000 4818
IBIO 3.117000 4824
IBKR 13.690000 4825
IBM 6.008000 4826
IBN 2.931000 4827
IBOC 1.340000 4828
IBP 10.300000 4829
IBTX 1.365000 4838
ICAD 7.847000 4842
ICBK 0.959700 4843
ICCC 2.684000 4845
ICCH 0.730600 4846
ICD 0.096900 4847
ICE 3.158000 4848
ICFI 2.206000 4849
ICHR 3.594000 4851
ICL 2.315000 4852
ICLK 3.758000 4853
ICLR 6.113000 4854
ICMB 0.716900 4855
ICUI 2.892000 4862
IDA 1.919000 4864
IDBA 20.020000 4865
IDCC 3.420000 4866
IDEX 3.080000 4869
IDEXY 6.714000 4870
IDKFF 0.649300 4876
IDKOY 0.680500 4877
IDN 6.503000 4878
IDRA 1.348000 4883
IDT 8.325000 4884
IDXX 67.240000 4894
IDYA 2.910000 4895
IEC 2.964000 4899
IEP 4.528000 4914
IEP 4.528000 4915
IESC 3.650000 4918
IESFY 0.039100 4919
IEX 6.455000 4924
IFBD 11.940000 4925
IFF 1.643000 4926
IFJPY 1.551000 4929
IFMK 4.409000 4930
IFNNY 4.171000 4931
IFRX 0.852400 4933
IFS 1.266000 4934
IGAC 1.361000 4939
IGC 2.958000 4942
IGC.L 2.958000 4943
IGGHY 3.444000 4947
IGIC 1.113000 4949
IGMS 6.582000 4954
IGT 6.001000 4958
IH 5.145000 4961
IHC.L 1.360000 4963
IHC 1.360000 4964
IHICY 0.991100 4967
IHRT 4.006000 4970
IHT 9.713000 4971
IIAC 35153.000000 4975
III 2.876000 4977
III.L 2.876000 4978
IIIN 2.666000 4980
IIIV 4.964000 4981
IIN 2.277000 4982
IINX 4.509000 4984
IIPR 2.888000 4986
IIVI 2.497000 4989
IKNA 3.003000 4996
IKNX 1.558000 4997
IKT 6.697000 5000
IKTSY 9.596000 5001
ILIAY 1.522000 5003
ILKAY 2.729000 5004
ILMN 12.130000 5005
IMAB 6.320000 5006
IMAC 1.854000 5007
IMAX 3.804000 5008
IMBBY 3.615000 5010
IMBI 3.580000 5011
IMCC 2.829000 5013
IMCR 5.127000 5015
IMGN 13.060000 5017
IMH 3.113000 5018
IMIAY 5.511000 5020
IMKTA 1.364000 5023
IMMR 2.555000 5027
IMNM 7.166000 5028
IMPUY 2.586000 5031
IMRA 1.769000 5033
IMRN 1.238000 5034
IMTE 27.930000 5035
IMTX 6.427000 5036
IMUX 2.187000 5037
IMV 5.939000 5038
IMVT 3.579000 5039
IMXI 5.655000 5040
INBK 0.978100 5044
INBP 3.725000 5045
INBX 13.770000 5046
INCPY 2.885000 5051
INCY 6.666000 5052
INDB 1.563000 5053
INDO 3.228000 5055
INDT 2.483000 5056
INFI 5.536000 5061
INFN 4.951000 5062
INFO 5.149000 5063
INFU 9.026000 5065
INFY 7.876000 5066
ING.PA 0.860700 5067
ING 0.860700 5068
INGN 3.933000 5070
INGR 2.388000 5071
INIS 223.160000 5074
INKA 1.312000 5075
INLB 2.303000 5077
INMB 3.045000 5079
INMD 11.190000 5080
INNV 8.674000 5083
INO 2.726000 5084
INOD 5.603000 5085
INOV 6.638000 5086
INPX 1.003000 5089
INRD 4.155000 5090
INS.L 7.031000 5093
INS 7.031000 5094
INSM 13.780000 5098
INSP 23.530000 5099
INSW 0.579600 5100
INTC 2.921000 5101
INTT 3.133000 5108
INTU 11.860000 5109
INTU.L 11.860000 5110
INTZ 20.340000 5111
INUV 2.417000 5112
INVA 1.486000 5114
INVE 10.510000 5115
INVH 2.374000 5116
INZY 2.699000 5122
IONI 0.702100 5129
IONS 7.633000 5130
IOSP 2.610000 5131
IOVA 4.424000 5132
IP 3.221000 5133
IPA 6.162000 5134
IPAR 4.499000 5135
IPDN 19.830000 5137
IPG 4.562000 5141
IPGP 4.189000 5142
IPHA 1.585000 5143
IPI 0.919800 5144
IPOD 30216.250000 5149
IPOE 3.222000 5150
IPOF 72881.250000 5151
IPSEY 3.398000 5155
IPW 35.810000 5160
IPWR 2.541000 5161
IQ 8.390000 5164
IQST 32.860000 5172
IQV 7.645000 5173
IR 2.326000 5174
IRBT 3.329000 5175
IRCP.L 0.298800 5176
IRCP 0.298800 5177
IRDM 3.696000 5178
IRIX 4.752000 5179
IRM 12.940000 5180
IRMD 5.467000 5181
IROQ 0.855500 5182
IRS 0.252200 5184
IRTC 7.118000 5186
IRWD 17.260000 5187
ISBA 0.837700 5199
ISBC 1.322000 5200
ISDR 3.387000 5202
ISEE 3.800000 5205
ISENF 5.754000 5206
ISIG 1.713000 5210
ISMAY 1.883000 5214
ISNS 2.178000 5215
ISR.DE 1.623000 5219
ISR 1.623000 5220
ISRG 9.730000 5221
ISSC 4.766000 5222
ISSDY 3.617000 5223
ISTR 0.947600 5224
ISUN 2.412000 5225
ISUZY 1.033000 5228
IT 22.500000 5231
ITAC 1.291000 5232
ITCB 0.486100 5233
ITCI 5.242000 5234
ITGR 2.332000 5237
ITHX 1.330000 5238
ITI 3.926000 5239
ITIC 1.600000 5240
ITJTY 1.848000 5241
ITMR 3.832000 5244
ITOCY 1.499000 5245
ITOS 2.345000 5246
ITP 0.231500 5247
ITRI 3.639000 5250
ITRM 6.991000 5252
ITRN 4.150000 5253
ITT 3.819000 5255
ITTOY 3.344000 5256
ITUB 2.132000 5257
ITW 22.270000 5259
IVA 4.010000 5290
IVAC 1.477000 5291
IVAN 71865.950000 5292
IVC 0.973100 5293
IVFH 5.735000 5294
IVR 0.912000 5296
IVZ 0.902400 5300
IX 0.772900 5314
IZEA 2.770000 5317
J 3.046000 5319
JAGX 7.234000 5323
JAMF 5.057000 5326
JAN 2.338000 5327
JAN.L 2.338000 5328
JANL 1.228000 5329
JAPAY 1.495000 5330
JAPSY 1.014000 5331
JAX 1.585000 5334
JAZZ 2.809000 5336
JBAXY 1.963000 5337
JBHT 6.687000 5338
JBL 4.008000 5339
JBLU 1.752000 5340
JBSAY 2.060000 5341
JBSS 4.569000 5342
JBT 6.883000 5343
JCI 2.682000 5347
JCIC 1.300000 5348
JCOM 4.445000 5349
JCS 1.354000 5350
JCTCF 1.742000 5351
JCYGY 0.945900 5352
JD 3.961000 5353
JD..L 3.961000 5354
JDVB 0.828700 5356
JEF 0.815700 5359
JELD 2.842000 5361
JETKY 1.283000 5372
JFBC 1.044000 5373
JFU 0.440200 5376
JG 7.890000 5377
JGCCY 0.618800 5379
JHG 1.451000 5385
JHX 13.870000 5386
JIH 2.184000 5387
JJSF 4.099000 5390
JKHY 8.774000 5391
JKS 1.102000 5393
JLL 1.839000 5397
JMHLY 1.599000 5402
JMIA 5.073000 5404
JMPLY 2.381000 5405
JNCE 1.448000 5407
JNJ 6.752000 5408
JNPR 1.967000 5409
JOAN 14.050000 5410
JOB 2.353000 5411
JOBS 2.547000 5412
JOE 5.031000 5413
JOUT 2.941000 5417
JP 0.364900 5418
JPM 1.997000 5425
JPPHY 0.253500 5430
JPSWY 1.372000 5433
JPXGY 4.160000 5435
JRJC 1.534000 5442
JRONY 5.297000 5443
JRSH 1.259000 5445
JRSS 0.566700 5446
JRVR 2.041000 5448
JSAIY 0.937500 5449
JSCPY 1.699000 5450
JSDA 7.887000 5451
JSGRY 1.493000 5455
JTEKY 0.658800 5458
JTTRY 2.860000 5459
JUMSY 1.637000 5461
JUPW 11.070000 5464
JUSHF 11.220000 5466
JUVF 1.138000 5468
JVA 1.176000 5469
JWEL 9.859000 5472
JWN 32.830000 5473
JWS 2.181000 5474
JWSM 1.318000 5475
JYAC 1.308000 5476
JYNT 42.560000 5477
K 7.109000 5479
KAEPY 0.556200 5481
KAHC 1.325000 5482
KAI 3.847000 5483
KAJMY 0.852300 5487
KALA 3.203000 5488
KALU 2.832000 5489
KALV 11.190000 5490
KAMN 1.931000 5491
KANP 0.521200 5492
KAOOY 3.603000 5493
KAR 1.412000 5496
KARO 18.780000 5497
KB 0.515400 5500
KBAL 2.110000 5502
KBCSY 1.318000 5505
KBH 1.688000 5506
KBNT 2.312000 5508
KBPH 2.944000 5509
KBR 3.503000 5510
KC 7.120000 5513
KCAC 1.362000 5514
KCLI 0.528700 5515
KDDIY 1.696000 5519
KDMN 47.670000 5520
KDNY 2.524000 5522
KDP 2.158000 5523
KE 1.303000 5524
KEGX 0.817700 5526
KELYA 0.846800 5527
KELYB 0.835200 5528
KEN 1.841000 5529
KEP 0.235000 5531
KEQU 0.861200 5532
KERN 2.083000 5534
KEX 1.272000 5538
KEY 1.435000 5539
KEYS.L 7.314000 5540
KEYS 7.314000 5541
KFFB 1.135000 5542
KFRC 7.810000 5543
KFY 2.761000 5545
KGC 1.499000 5546
KGFHY 1.194000 5548
KGSPY 6.261000 5551
KHC 1.056000 5553
KHNGY 13.170000 5554
KIDS 4.864000 5556
KIGRY 3.064000 5558
KIKOY 4.368000 5560
KIM 1.605000 5561
KIN 2.588000 5562
KIN 2.588000 5563
KINS 0.961100 5564
KIRK 4.132000 5565
KIROY 4.589000 5566
KKOYY 5.044000 5568
KKR 2.478000 5569
KL 2.289000 5571
KLAC 15.580000 5572
KLAQ 1.288000 5573
KLDI 3.136000 5574
KLDO 4.129000 5575
KLIC 3.693000 5576
KLR.L 32.570000 5577
KLR 32.570000 5578
KLXE 3.262000 5581
KMB 86.550000 5582
KMDA 1.454000 5583
KMI 1.285000 5584
KMPR 1.108000 5587
KMT 2.489000 5589
KMTUY 1.595000 5590
KMX 4.328000 5591
KN.PA 1.438000 5592
KN 1.438000 5593
KNBE 126.620000 5595
KNBWY 2.183000 5596
KNCRY 2.022000 5597
KNDI 1.049000 5598
KNL 3.023000 5600
KNRRY 8.224000 5602
KNSA 3.418000 5603
KNSL 6.428000 5604
KNTE 2.751000 5605
KNX 1.337000 5606
KNYJY 15.410000 5607
KO 11.750000 5608
KOD 5.252000 5609
KOD.L 5.252000 5610
KODK 5.601000 5611
KOF 1.921000 5612
KOP 1.935000 5614
KOPN 15.860000 5615
KOS 3.683000 5616
KOSS 10.280000 5617
KOTMY 2.084000 5618
KPLUY 0.848000 5620
KR 2.869000 5623
KRA 1.773000 5624
KRBP 7.132000 5625
KRC 1.482000 5626
KRKNF 6.818000 5627
KRKR 1.680000 5628
KRMD 5.052000 5630
KRNT 9.020000 5633
KRNTY 2.012000 5634
KRNY 0.992600 5635
KRO 2.356000 5636
KRON 3.210000 5637
KROS 4.958000 5638
KRT 11.380000 5640
KRTX 5.761000 5641
KRUS 9.636000 5642
KRYAY 4.220000 5643
KRYS 3.388000 5644
KSHB 1.209000 5647
KSMT 1.296000 5648
KSPN 39.940000 5650
KSRYY 4.254000 5651
KSS 1.748000 5652
KSU 6.334000 5653
KT 0.547100 5654
KTB 28.150000 5656
KTCC 0.601000 5657
KTHN 0.930000 5660
KTOS 3.343000 5661
KTYB 1.807000 5663
KUBTY 1.957000 5665
KUKAY 2.277000 5666
KUKE 1.840000 5667
KURA 2.618000 5668
KURI 1.330000 5670
KURRY 0.747300 5671
KVHI 2.033000 5672
KVSA 1.368000 5673
KW 2.113000 5677
KWPCY 1.451000 5683
KWR 3.255000 5684
KYMR 7.467000 5688
KYOCY 0.958200 5689
KYSEY 0.663800 5690
KZR 2.004000 5694
L 0.886600 5695
LABP 4.155000 5697
LAC 3.173000 5699
LACQ 17.120000 5700
LAD 3.880000 5701
LADR 0.971800 5702
LAKE 1.674000 5705
LAMR 8.936000 5708
LANC 6.166000 5709
LAND 1.648000 5710
LAND.L 1.648000 5711
LARK 0.957000 5712
LASR 4.163000 5714
LATN 0.929400 5715
LAUR 1.492000 5716
LAWS 4.352000 5717
LAZ 6.417000 5718
LAZR 12.650000 5719
LAZY 2.571000 5720
LBAI 1.258000 5722
LBC 1.010000 5723
LBPH 1.218000 5725
LBRDA 2.401000 5727
LBRDB 2.372000 5728
LBRDK 2.465000 5729
LBRT 2.239000 5730
LBRT.L 2.239000 5731
LBTI 123.630000 5732
LBTYA 1.100000 5733
LBTYB 1.101000 5734
LBTYK 1.102000 5735
LC 2.020000 5737
LCAA 1.364000 5738
LCAP 1.356000 5739
LCI 1.650000 5742
LCII 3.921000 5743
LCNB 0.976300 5744
LCTC 1.650000 5750
LCTX 3.293000 5752
LCUT 1.432000 5754
LCY 1.532000 5756
LDHA 1.336000 5764
LDI 8.229000 5765
LDL 2.511000 5766
LDOS 3.700000 5767
LDSCY 0.792100 5768
LE 2.203000 5770
LEA 2.528000 5771
LEAF 4.124000 5772
LEAP 2.187000 5773
LEAT 4.916000 5774
LECO 9.563000 5775
LEDS 24.410000 5776
LEG.DE 5.052000 5779
LEG 5.052000 5780
LEGH 1.701000 5782
LEGN 25.240000 5783
LEGO 1.266000 5784
LEJU 0.931200 5787
LEN 1.641000 5789
LEVI 7.766000 5801
LEVL 1.102000 5802
LEXX 2.723000 5803
LFC 0.876400 5804
LFGP 1.292000 5805
LFUS 3.857000 5809
LFVN 3.133000 5810
LGAC 1.318000 5811
LGFRY 2.149000 5823
LGHL 7.564000 5827
LGIH 3.650000 5828
LGL 1.444000 5833
LGND 2.623000 5834
LGO 3.816000 5835
LGRDY 4.545000 5837
LGVN 4.747000 5842
LH 2.685000 5843
LHAA 56.470000 5845
LHCG 4.071000 5847
LHDX 0.838600 5848
LHX 2.203000 5849
LI 4.736000 5850
LIFE 1.400000 5852
LILA 1.194000 5856
LILAK 1.204000 5857
LIN 3.385000 5858
LIN.DE 3.385000 5859
LINC 2.155000 5860
LIND 214.430000 5861
LINK 8.093000 5862
LINX 4.490000 5863
LIQT 7.517000 5865
LITB 6.821000 5868
LITE 2.845000 5869
LITOF 10.890000 5870
LIVE 1.327000 5872
LIVK 1.384000 5873
LIVN 3.827000 5874
LIVX 23.980000 5877
LIXT 9.125000 5878
LIZI 12.400000 5879
LKCO 9.647000 5884
LKFN 2.378000 5885
LKQ 2.642000 5888
LL 2.795000 5889
LLESY 1.226000 5890
LLKKF 13.940000 5892
LLNW 2.777000 5893
LLY 27.690000 5895
LMACA 1.226000 5896
LMAO 1.332000 5897
LMAT 5.949000 5898
LMB 1.274000 5899
LMFA 0.944900 5901
LMND 4.618000 5902
LMNL 43.120000 5903
LMNR 1.807000 5904
LMNX 3.575000 5905
LMPX 5.687000 5907
